identity_key,project_code,alternate_identifier,first_observed_month,last_observed_month,number_of_months,consecutive_months,gaps,months_before_first_revision,months_before_last_revision,eligible_cutoffs_3m,eligible_cutoffs_6m
P:618044,618044,,2026-04,2026-07,4,4,0,,,1,0
P:618045,618045,N24001962,2025-12,2026-05,6,6,0,,,3,0
P:618046,618046,N24001902,2026-04,2026-05,2,2,0,,,0,0
P:618047,618047,,2026-04,2026-07,4,4,0,,,1,0
P:618049,618049,,2026-02,2026-07,6,6,0,4,4,3,0
P:618050,618050,N24001422,2025-12,2026-05,6,6,0,,,3,0
P:618051,618051,,2025-12,2026-06,3,2,4,6,6,0,1
P:618052,618052,,2026-01,2026-07,7,7,0,,,4,1
P:618053,618053,,2026-01,2026-07,7,7,0,,,4,1
P:618054,618054,N24002150,2025-12,2026-07,8,8,0,3,7,5,2
P:618055,618055,N24002016,2025-12,2026-07,8,8,0,4,5,5,2
P:618056,618056,N24002121,2025-12,2026-07,8,8,0,3,3,5,2
P:618057,618057,N24001997,2025-12,2026-07,8,8,0,3,3,5,2
P:618059,618059,N24002175,2026-04,2026-07,4,4,0,2,2,1,0
P:618060,618060,N24001923,2025-12,2026-07,8,8,0,3,7,5,2
P:618061,618061,,2026-04,2026-07,4,4,0,,,1,0
P:618062,618062,N24002147,2025-12,2026-05,6,6,0,3,3,3,0
P:618063,618063,N24001587,2025-12,2026-07,8,8,0,3,7,5,2
P:618064,618064,N24001917,2025-12,2026-05,6,6,0,,,3,0
P:618066,618066,N24002214,2026-01,2026-07,7,7,0,,,4,1
P:618067,618067,,2026-01,2026-07,7,7,0,,,4,1
P:618068,618068,N24002020,2025-12,2026-07,8,8,0,3,3,5,2
P:618069,618069,N24002167,2026-02,2026-07,6,6,0,,,3,0
P:618070,618070,N24001369,2025-12,2026-07,8,8,0,3,5,5,2
P:618071,618071,N24001442,2025-12,2026-07,8,8,0,3,6,5,2
P:618072,618072,N24001466,2025-12,2026-07,8,8,0,2,3,5,2
P:618073,618073,N24002197,2025-12,2026-07,8,8,0,1,6,5,2
P:618074,618074,N24001870,2025-12,2026-07,8,8,0,3,6,5,2
P:618075,618075,N24002031,2025-12,2026-07,8,8,0,3,7,5,2
P:618076,618076,N24002239,2026-01,2026-07,7,7,0,,,4,1
P:618078,618078,N24001919,2025-12,2026-05,6,6,0,3,3,3,0
P:618079,618079,,2026-02,2026-07,6,6,0,,,3,0
P:618080,618080,N24002198,2025-12,2026-07,8,8,0,6,6,5,2
P:618081,618081,N24002115,2025-12,2026-07,8,8,0,3,7,5,2
P:618082,618082,N24001479,2025-12,2026-07,8,8,0,3,5,5,2
P:618083,618083,,2026-02,2026-07,5,4,1,1,1,2,0
P:618084,618084,N24001922,2025-12,2026-07,8,8,0,3,7,5,2
P:618085,618085,N24001963,2025-12,2026-07,8,8,0,3,7,5,2
P:618086,618086,,2026-02,2026-07,6,6,0,,,3,0
P:618087,618087,N24001944,2025-12,2026-07,7,6,1,3,5,4,1
P:618088,618088,,2026-02,2026-07,6,6,0,,,3,0
P:618089,618089,N24001903,2026-02,2026-07,6,6,0,1,4,3,0
P:618090,618090,N24001002,2025-12,2026-05,6,6,0,3,3,3,0
P:618091,618091,,2026-02,2026-07,6,6,0,1,1,3,0
P:618092,618092,N24002168,2026-02,2026-07,6,6,0,,,3,0
P:618093,618093,N24001927,2026-02,2026-05,4,4,0,,,1,0
P:618094,618094,N24001106,2025-12,2026-07,8,8,0,3,3,5,2
P:618095,618095,,2026-02,2026-07,6,6,0,3,3,3,0
P:618096,618096,,2026-02,2026-07,6,6,0,2,3,3,0
P:618097,618097,N24001057,2025-12,2026-07,8,8,0,3,3,5,2
P:618098,618098,N24001908,2026-02,2026-07,6,6,0,1,4,3,0
P:618099,618099,,2026-02,2026-05,4,4,0,,,1,0
P:618101,618101,,2026-02,2026-07,6,6,0,,,3,0
P:618103,618103,,2026-02,2026-07,6,6,0,2,4,3,0
P:618104,618104,N24002007,2025-12,2026-07,8,8,0,3,7,5,2
P:618105,618105,N24002010,2025-12,2026-07,8,8,0,3,3,5,2
P:618106,618106,N24002009,2025-12,2026-07,8,8,0,3,7,5,2
P:618107,618107,,2026-01,2026-07,7,7,0,,,4,1
P:618108,618108,N24002014,2025-12,2026-07,8,8,0,3,5,5,2
P:618109,618109,N24001948,2025-12,2026-07,7,6,1,3,5,4,1
P:618110,618110,N24001469,2025-12,2026-05,6,6,0,,,3,0
P:618111,618111,N24002015,2025-12,2026-07,8,8,0,3,7,5,2
P:618112,618112,N24002240,2026-01,2026-07,7,7,0,6,6,4,1
P:618113,618113,N24002241,2026-01,2026-07,7,7,0,6,6,4,1
P:618114,618114,,2026-04,2026-07,4,4,0,,,1,0
P:618116,618116,,2026-01,2026-07,7,7,0,,,4,1
P:618117,618117,,2026-02,2026-07,6,6,0,4,4,3,0
P:618118,618118,N24001867,2026-02,2026-05,4,4,0,1,1,1,0
P:618119,618119,,2026-02,2026-07,6,6,0,,,3,0
P:618120,618120,,2026-01,2026-07,7,7,0,,,4,1
P:618121,618121,N24001878,2025-12,2026-07,8,8,0,3,7,5,2
P:618122,618122,,2026-02,2026-07,6,6,0,,,3,0
P:618123,618123,N24001925,2025-12,2026-06,7,7,0,,,4,1
P:618124,618124,N24002116,2025-12,2026-07,8,8,0,3,7,5,2
P:618125,618125,,2026-01,2026-07,7,7,0,2,2,4,1
P:618126,618126,,2026-02,2026-07,6,6,0,4,4,3,0
P:618127,618127,,2026-01,2026-07,7,7,0,,,4,1
P:618129,618129,,2026-02,2026-07,6,6,0,,,3,0
P:618130,618130,,2026-02,2026-07,6,6,0,3,5,3,0
P:618132,618132,N24000989,2025-12,2026-05,6,6,0,,,3,0
P:618133,618133,N24000983,2026-02,2026-07,6,6,0,1,3,3,0
P:618134,618134,,2026-02,2026-07,6,6,0,,,3,0
P:618136,618136,N24001537,2026-02,2026-05,4,4,0,1,1,1,0
P:618137,618137,,2026-02,2026-07,6,6,0,,,3,0
P:618138,618138,,2026-02,2026-07,6,6,0,,,3,0
P:618139,618139,,2026-02,2026-07,6,6,0,,,3,0
P:618140,618140,,2026-02,2026-07,6,6,0,,,3,0
P:618141,618141,N24001450,2025-12,2026-07,8,8,0,3,6,5,2
P:618142,618142,N24002025,2025-12,2026-05,6,6,0,3,3,3,0
P:618143,618143,N24000983,2025-12,2026-05,6,6,0,,,3,0
P:618144,618144,N24001281,2025-12,2026-05,5,4,1,,,2,0
P:618145,618145,N24001263,2025-12,2026-05,6,6,0,3,3,3,0
P:618146,618146,N24001323,2025-12,2026-07,8,8,0,3,3,5,2
P:618147,618147,,2026-02,2026-07,6,6,0,1,1,3,0
P:618148,618148,,2026-05,2026-07,3,3,0,,,0,0
P:618149,618149,,2026-02,2026-07,6,6,0,,,3,0
P:618150,618150,,2026-04,2026-07,4,4,0,,,1,0
P:618151,618151,,2026-05,2026-07,3,3,0,,,0,0
P:618152,618152,N24002132,2025-12,2026-07,8,8,0,3,6,5,2
P:618153,618153,N24000979,2025-12,2026-07,8,8,0,3,6,5,2
P:618154,618154,N24001390,2025-12,2026-07,8,8,0,3,3,5,2
P:618155,618155,,2026-02,2026-07,6,6,0,4,4,3,0
P:618156,618156,,2026-01,2026-07,7,7,0,,,4,1
P:618157,618157,,2026-02,2026-07,6,6,0,2,2,3,0
P:618158,618158,,2026-02,2026-07,6,6,0,,,3,0
P:618159,618159,,2026-02,2026-07,6,6,0,,,3,0
P:618160,618160,,2026-02,2026-07,6,6,0,,,3,0
P:618161,618161,N24001416,2025-12,2026-05,6,6,0,3,3,3,0
P:618162,618162,,2026-01,2026-07,7,7,0,,,4,1
P:618163,618163,N24001418,2025-12,2026-07,8,8,0,3,3,5,2
P:618164,618164,N24001419,2025-12,2026-07,8,8,0,5,7,5,2
P:618165,618165,N24001545,2025-12,2026-06,7,7,0,3,6,4,1
P:618166,618166,N24001647,2025-12,2026-07,8,8,0,3,6,5,2
P:618167,618167,N24001590,2025-12,2026-05,6,6,0,4,5,3,0
P:618168,618168,N24001792,2025-12,2026-07,8,8,0,3,3,5,2
P:618169,618169,N24001730,2025-12,2026-07,8,8,0,3,7,5,2
P:618170,618170,,2026-02,2026-07,6,6,0,1,2,3,0
P:618171,618171,,2026-02,2026-07,6,6,0,1,4,3,0
P:618172,618172,N24001122,2025-12,2026-07,8,8,0,3,6,5,2
P:618173,618173,N24001123,2025-12,2026-07,8,8,0,3,6,5,2
P:618174,618174,,2026-02,2026-07,6,6,0,,,3,0
P:618175,618175,N24001884,2025-12,2026-06,7,7,0,3,6,4,1
P:618176,618176,,2026-01,2026-07,7,7,0,2,2,4,1
P:618177,618177,N24001060,2025-12,2026-07,8,8,0,3,3,5,2
P:618178,618178,,2026-02,2026-07,6,6,0,2,4,3,0
P:618179,618179,,2026-02,2026-06,5,5,0,4,4,2,0
P:618180,618180,N24001082,2025-12,2026-07,8,8,0,3,6,5,2
P:618181,618181,N24002177,2025-12,2026-05,6,6,0,3,3,3,0
P:618182,618182,,2026-02,2026-07,6,6,0,5,5,3,0
P:618183,618183,,2026-02,2026-07,6,6,0,,,3,0
P:618184,618184,,2026-02,2026-07,6,6,0,1,1,3,0
P:618185,618185,,2026-02,2026-07,6,6,0,,,3,0
P:618186,618186,N24002003,2025-12,2026-07,8,8,0,3,5,5,2
P:618187,618187,,2026-02,2026-07,6,6,0,,,3,0
P:618188,618188,N24002173,2025-12,2026-07,8,8,0,3,7,5,2
P:618189,618189,,2026-02,2026-07,6,6,0,,,3,0
P:618190,618190,N24002005,2025-12,2026-07,8,8,0,3,7,5,2
P:618191,618191,N24001951,2025-12,2026-05,6,6,0,3,3,3,0
P:618192,618192,N24001942,2025-12,2026-05,6,6,0,3,3,3,0
P:618193,618193,,2026-02,2026-07,6,6,0,1,2,3,0
P:618194,618194,N24000937,2025-12,2026-07,8,8,0,3,3,5,2
P:618196,618196,N24002008,2025-12,2026-07,8,8,0,3,6,5,2
P:618197,618197,N24002001,2025-12,2026-07,8,8,0,3,5,5,2
P:618198,618198,N24001107,2026-02,2026-07,6,6,0,1,4,3,0
P:618199,618199,N24002178,2026-02,2026-07,6,6,0,4,4,3,0
P:618200,618200,N24001928,2025-12,2026-07,8,8,0,3,6,5,2
P:618201,618201,,2026-02,2026-07,6,6,0,3,3,3,0
P:618202,618202,N24002185,2026-01,2026-07,7,7,0,4,4,4,1
P:618203,618203,N24002179,2026-02,2026-07,6,6,0,3,3,3,0
P:618204,618204,N24001999,2026-02,2026-07,6,6,0,1,3,3,0
P:618205,618205,N24001998,2026-04,2026-07,4,4,0,3,3,1,0
P:618206,618206,,2026-02,2026-07,6,6,0,,,3,0
P:618207,618207,,2026-02,2026-07,6,6,0,1,1,3,0
P:618208,618208,,2026-02,2026-05,4,4,0,,,1,0
P:618209,618209,,2026-02,2026-07,6,6,0,1,1,3,0
P:618210,618210,,2026-02,2026-07,6,6,0,1,4,3,0
P:618211,618211,,2026-02,2026-07,6,6,0,5,5,3,0
P:618212,618212,,2026-04,2026-07,4,4,0,,,1,0
P:618215,618215,,2026-02,2026-07,6,6,0,,,3,0
P:618216,618216,N24001915,2025-12,2026-07,8,8,0,4,4,5,2
P:618217,618217,N24001916,2025-12,2026-07,8,8,0,4,4,5,2
P:618218,618218,,2026-02,2026-07,6,6,0,1,1,3,0
P:618219,618219,,2026-02,2026-07,6,6,0,1,1,3,0
P:618220,618220,N24001897,2026-02,2026-05,4,4,0,1,1,1,0
P:618221,618221,N24002180,2026-02,2026-07,6,6,0,3,3,3,0
P:618222,618222,N24002119,2026-02,2026-07,6,6,0,1,5,3,0
P:618223,618223,N24001901,2026-02,2026-07,6,6,0,1,4,3,0
P:618224,618224,N24001901,2026-02,2026-07,6,6,0,1,5,3,0
P:618225,618225,N24001899,2026-02,2026-07,6,6,0,1,4,3,0
P:618226,618226,N24001898,2026-02,2026-07,6,6,0,1,5,3,0
P:618227,618227,N24001850,2025-12,2026-07,7,6,1,3,3,4,1
P:618228,618228,N24001201,2025-12,2026-07,8,8,0,3,7,5,2
P:618229,618229,N24001462,2025-12,2026-05,5,4,1,,,2,0
P:618230,618230,N24001470,2025-12,2026-07,8,8,0,3,4,5,2
P:618231,618231,N24001447,2025-12,2026-07,8,8,0,3,6,5,2
P:618232,618232,,2026-02,2026-07,6,6,0,1,2,3,0
P:618233,618233,N24001421,2025-12,2026-07,8,8,0,3,3,5,2
P:618234,618234,N24000943,2025-12,2026-07,8,8,0,3,3,5,2
P:618235,618235,,2026-02,2026-07,6,6,0,,,3,0
P:618236,618236,,2026-02,2026-07,6,6,0,1,1,3,0
P:618237,618237,N24000969,2025-12,2026-05,6,6,0,3,3,3,0
P:618238,618238,N24000964,2025-12,2026-07,8,8,0,1,6,5,2
P:618239,618239,,2026-02,2026-07,6,6,0,1,1,3,0
P:618240,618240,N24001461,2025-12,2026-07,8,8,0,3,7,5,2
P:618242,618242,,2026-02,2026-07,6,6,0,1,4,3,0
P:618243,618243,N24002245,2026-01,2026-07,7,7,0,,,4,1
P:618244,618244,N24002235,2026-01,2026-07,7,7,0,,,4,1
P:618246,618246,N24001877,2025-12,2026-07,8,8,0,6,6,5,2
P:618247,618247,,2026-01,2026-07,7,7,0,,,4,1
P:618248,618248,,2026-01,2026-07,7,7,0,,,4,1
P:618249,618249,N24002234,2026-01,2026-07,7,7,0,,,4,1
P:618250,618250,N24002194,2025-12,2026-07,8,8,0,3,3,5,2
P:618251,618251,,2026-01,2026-07,7,7,0,2,2,4,1
P:618252,618252,N24002201,2026-01,2026-07,7,7,0,,,4,1
P:618253,618253,,2026-04,2026-07,4,4,0,,,1,0
P:618254,618254,N24002148,2025-12,2026-07,8,8,0,3,3,5,2
P:618255,618255,N24002142,2025-12,2026-07,8,8,0,3,6,5,2
P:618256,618256,N24001958,2025-12,2026-07,8,8,0,3,6,5,2
P:618257,618257,N24001957,2025-12,2026-07,8,8,0,1,6,5,2
P:618258,618258,N24001956,2025-12,2026-05,6,6,0,1,1,3,0
P:618259,618259,N24001386,2025-12,2026-05,6,6,0,,,3,0
P:618260,618260,,2026-01,2026-07,7,7,0,,,4,1
P:618262,618262,,2026-01,2026-07,7,7,0,,,4,1
P:618263,618263,N24002213,2026-01,2026-07,7,7,0,5,5,4,1
P:618264,618264,,2026-01,2026-07,7,7,0,,,4,1
P:618265,618265,N24001457,2025-12,2026-07,8,8,0,3,7,5,2
P:618266,618266,N24001471,2025-12,2026-07,8,8,0,3,7,5,2
P:618267,618267,,2026-05,2026-07,3,3,0,,,0,0
P:618282,618282,N24002023,2025-12,2026-07,8,8,0,3,3,5,2
P:618283,618283,N24002022,2025-12,2026-07,8,8,0,3,3,5,2
P:618284,618284,N24002021,2026-02,2026-07,6,6,0,,,3,0
P:618285,618285,N24001368,2026-02,2026-05,4,4,0,1,1,1,0
P:618286,618286,N24001434,2025-12,2026-07,8,8,0,3,3,5,2
P:618287,618287,N24002229,2026-01,2026-07,7,7,0,,,4,1
P:618288,618288,N24002225,2026-01,2026-07,7,7,0,,,4,1
P:618289,618289,N24001246,2025-12,2026-07,8,8,0,3,3,5,2
P:618290,618290,N24001258,2025-12,2026-07,8,8,0,1,3,5,2
P:618291,618291,N24001257,2025-12,2026-07,8,8,0,1,3,5,2
P:618292,618292,N24001255,2025-12,2026-07,8,8,0,3,6,5,2
P:618293,618293,N24001288,2025-12,2026-07,8,8,0,,,5,2
P:618294,618294,,2026-01,2026-07,7,7,0,,,4,1
P:618295,618295,N24002233,2026-01,2026-07,7,7,0,,,4,1
P:618296,618296,N24001287,2026-02,2026-07,6,6,0,1,4,3,0
P:618297,618297,N24001282,2026-02,2026-07,6,6,0,1,1,3,0
P:618298,618298,N24001400,2025-12,2026-07,8,8,0,3,7,5,2
P:618299,618299,,2026-02,2026-07,6,6,0,3,3,3,0
P:618300,618300,N24001274,2025-12,2026-07,8,8,0,3,3,5,2
P:618301,618301,,2026-02,2026-07,6,6,0,5,5,3,0
P:618302,618302,N24001332,2025-12,2026-07,8,8,0,3,6,5,2
P:618303,618303,N24001331,2025-12,2026-07,8,8,0,3,6,5,2
P:618304,618304,N24002227,2026-01,2026-07,7,7,0,2,5,4,1
P:618305,618305,N24002202,2026-01,2026-07,7,7,0,5,5,4,1
P:618306,618306,N24002242,2026-01,2026-07,7,7,0,2,5,4,1
P:618307,618307,,2025-12,2026-07,4,2,4,6,6,0,2
P:618308,618308,N24002154,2026-02,2026-07,6,6,0,5,5,3,0
P:618309,618309,,2026-02,2026-07,6,6,0,,,3,0
P:618310,618310,N24002231,2026-02,2026-07,6,6,0,,,3,0
P:618311,618311,N24002230,2026-02,2026-07,6,6,0,,,3,0
P:618312,618312,N24002243,2026-02,2026-07,6,6,0,,,3,0
P:618313,618313,,2026-02,2026-07,6,6,0,,,3,0
P:618314,618314,N24002128,2026-02,2026-07,6,6,0,5,5,3,0
P:618315,618315,N24002127,2026-02,2026-07,6,6,0,5,5,3,0
P:618316,618316,,2026-01,2026-07,7,7,0,2,2,4,1
P:618317,618317,,2026-01,2026-07,7,7,0,2,2,4,1
P:618318,618318,,2026-01,2026-07,7,7,0,2,2,4,1
P:618319,618319,,2026-01,2026-07,7,7,0,2,2,4,1
P:618320,618320,,2026-01,2026-07,7,7,0,,,4,1
P:618321,618321,,2026-01,2026-07,7,7,0,,,4,1
P:618323,618323,,2026-01,2026-07,7,7,0,,,4,1
P:618324,618324,,2026-01,2026-07,7,7,0,,,4,1
P:618325,618325,N24001537,2025-12,2026-06,7,7,0,6,6,4,1
P:618326,618326,N24001450,2025-12,2026-07,8,8,0,3,5,5,2
P:618327,618327,N24001450,2025-12,2026-05,6,6,0,,,3,0
P:618328,618328,N24001278,2026-02,2026-07,6,6,0,4,5,3,0
P:618329,618329,N24001281,2026-02,2026-05,4,4,0,,,1,0
P:618330,618330,N24001263,2026-02,2026-05,4,4,0,1,1,1,0
P:618331,618331,N24002226,2026-02,2026-07,6,6,0,,,3,0
P:618333,618333,N24001323,2025-12,2026-07,8,8,0,3,6,5,2
P:618334,618334,N24002132,2025-12,2026-07,8,8,0,3,7,5,2
P:618335,618335,N24000979,2025-12,2026-07,8,8,0,3,7,5,2
P:618336,618336,N24001390,2025-12,2026-07,8,8,0,3,7,5,2
P:618337,618337,N24001416,2025-12,2026-07,8,8,0,3,3,5,2
P:618338,618338,N24002244,2026-01,2026-07,7,7,0,2,6,4,1
P:618339,618339,N24002025,2026-02,2026-06,5,5,0,,,2,0
P:618340,618340,N24001419,2026-02,2026-07,6,6,0,1,4,3,0
P:618341,618341,N24001545,2025-12,2026-05,6,6,0,,,3,0
P:618342,618342,N24001278,2025-12,2026-05,6,6,0,,,3,0
P:618343,618343,N24001281,2025-12,2026-05,6,6,0,,,3,0
P:618344,618344,N24001792,2025-12,2026-07,7,5,1,3,3,4,2
P:618345,618345,N24001730,2025-12,2026-07,7,5,1,3,6,4,2
P:618346,618346,N24001270,2025-12,2026-07,8,8,0,3,7,5,2
P:618347,618347,N24001269,2025-12,2026-07,8,8,0,3,7,5,2
P:618348,618348,,2026-01,2026-07,7,7,0,,,4,1
P:618349,618349,,2026-01,2026-07,7,7,0,,,4,1
P:618350,618350,N24002205,2026-01,2026-07,7,7,0,2,2,4,1
P:618351,618351,N24001971,2026-02,2026-07,6,6,0,1,3,3,0
P:618352,618352,N24001970,2026-02,2026-07,6,6,0,1,5,3,0
P:618353,618353,N24001969,2026-03,2026-07,5,5,0,2,2,2,0
P:618354,618354,N24002130,2026-02,2026-07,6,6,0,1,3,3,0
P:618355,618355,N24001403,2025-12,2026-07,8,8,0,3,3,5,2
P:618356,618356,N24001354,2025-12,2026-07,8,8,0,4,4,5,2
P:618357,618357,N24001436,2025-12,2026-07,8,8,0,3,3,5,2
P:618358,618358,N24001437,2025-12,2026-07,8,8,0,3,3,5,2
P:618362,618362,N24001358,2025-12,2026-07,8,8,0,3,6,5,2
P:618363,618363,N24001359,2025-12,2026-07,8,8,0,3,3,5,2
P:618364,618364,N24001976,2026-02,2026-07,6,6,0,,,3,0
P:618365,618365,N24001978,2026-02,2026-07,6,6,0,,,3,0
P:618366,618366,N24001977,2026-02,2026-07,6,6,0,,,3,0
P:618367,618367,N24002228,2026-01,2026-07,7,7,0,4,4,4,1
P:618368,618368,N24002162,2025-12,2026-07,8,8,0,5,5,5,2
P:618369,618369,N24002161,2026-02,2026-07,6,6,0,3,3,3,0
P:618370,618370,N24002160,2026-02,2026-07,6,6,0,1,4,3,0
P:618371,618371,N24001831,2026-02,2026-07,6,6,0,,,3,0
P:618372,618372,N24001544,2026-02,2026-05,4,4,0,1,1,1,0
P:618373,618373,N24001326,2026-02,2026-07,6,6,0,1,1,3,0
P:618374,618374,N24001335,2025-12,2026-07,8,8,0,3,3,5,2
P:618375,618375,N24001334,2025-12,2026-07,8,8,0,3,3,5,2
P:618376,618376,N24001314,2025-12,2026-07,8,8,0,3,3,5,2
P:618377,618377,N24001313,2025-12,2026-07,8,8,0,3,5,5,2
P:618379,618379,N24000861,2025-12,2026-07,8,8,0,5,5,5,2
P:618380,618380,N24000857,2025-12,2026-07,8,8,0,3,5,5,2
P:618381,618381,N24000863,2025-12,2026-05,6,6,0,3,3,3,0
P:618382,618382,N24000864,2025-12,2026-05,6,6,0,3,3,3,0
P:618383,618383,N24000865,2025-12,2026-07,8,8,0,3,5,5,2
P:618384,618384,N24000862,2025-12,2026-05,6,6,0,3,3,3,0
P:618385,618385,N24002159,2026-02,2026-07,6,6,0,1,1,3,0
P:618386,618386,N24001263,2026-02,2026-05,4,4,0,,,1,0
P:618387,618387,N24002131,2025-12,2026-07,8,8,0,3,5,5,2
P:618388,618388,N24001974,2025-12,2026-07,8,8,0,3,7,5,2
P:618389,618389,N24001473,2025-12,2026-07,8,8,0,3,6,5,2
P:618390,618390,N24000855,2025-12,2026-07,7,6,1,3,3,4,1
P:618391,618391,N24002164,2025-12,2026-07,8,8,0,3,5,5,2
P:618392,618392,N24002206,2026-01,2026-07,7,7,0,4,4,4,1
P:618393,618393,N24002163,2025-12,2026-07,8,8,0,6,6,5,2
P:618394,618394,N24001264,2025-12,2026-07,7,6,1,3,3,4,1
P:618395,618395,N24001394,2026-02,2026-07,6,6,0,1,1,3,0
P:618396,618396,N24001323,2026-02,2026-05,4,4,0,,,1,0
P:618397,618397,,2026-02,2026-07,6,6,0,4,4,3,0
P:618398,618398,N24001266,2026-02,2026-07,6,6,0,1,4,3,0
P:618399,618399,N24001395,2026-02,2026-07,6,6,0,1,1,3,0
P:618400,618400,N24001341,2026-02,2026-07,6,6,0,1,1,3,0
P:618401,618401,,2026-01,2026-07,7,7,0,,,4,1
P:618402,618402,N24002222,2026-01,2026-07,7,7,0,2,2,4,1
P:618403,618403,N24002223,2026-01,2026-07,7,7,0,,,4,1
P:618404,618404,,2026-02,2026-07,6,6,0,,,3,0
P:618405,618405,N24002224,2026-01,2026-07,7,7,0,,,4,1
P:618406,618406,N24000868,2026-02,2026-07,6,6,0,4,4,3,0
P:618407,618407,N24001543,2025-12,2026-07,7,5,1,3,6,4,2
P:618408,618408,N24001348,2025-12,2026-07,7,5,1,3,6,4,2
P:618409,618409,N24001345,2025-12,2026-07,8,8,0,3,7,5,2
P:618410,618410,N24001344,2025-12,2026-07,8,8,0,3,3,5,2
P:618411,618411,N24001914,2025-12,2026-07,8,8,0,1,7,5,2
P:618412,618412,N24001256,2025-12,2026-07,7,5,1,3,3,4,2
P:618413,618413,N24001912,2026-02,2026-07,6,6,0,1,5,3,0
P:618414,618414,N24001406,2026-02,2026-07,6,6,0,,,3,0
P:618415,618415,N24001350,2025-12,2026-07,8,8,0,2,3,5,2
P:618416,618416,N24001349,2025-12,2026-07,8,8,0,1,6,5,2
P:618417,618417,N24002132,2025-12,2026-07,8,8,0,,,5,2
P:618418,618418,N24001474,2025-12,2026-07,8,8,0,3,5,5,2
P:618419,618419,N24002158,2025-12,2026-07,8,8,0,,,5,2
P:618420,618420,N24002157,2025-12,2026-07,8,8,0,,,5,2
P:618421,618421,N24002156,2025-12,2026-07,8,8,0,,,5,2
P:618422,618422,N24001438,2026-02,2026-07,6,6,0,1,4,3,0
P:618423,618423,N24000763,2026-02,2026-07,6,6,0,1,1,3,0
P:618424,618424,,2025-12,2026-01,2,2,0,,,0,0
P:618426,618426,,2026-02,2026-07,6,6,0,1,2,3,0
P:618427,618427,N24001261,2025-12,2026-07,7,6,1,3,7,4,1
P:618428,618428,,2026-02,2026-07,6,6,0,1,2,3,0
P:618429,618429,N24001262,2025-12,2026-07,7,6,1,2,6,4,1
P:618430,618430,N24001251,2026-02,2026-07,6,6,0,1,4,3,0
P:618431,618431,N24001252,2026-02,2026-07,6,6,0,1,5,3,0
P:618432,618432,N24001390,2025-12,2026-05,6,6,0,,,3,0
P:618433,618433,N24001393,2025-12,2026-07,8,8,0,2,3,5,2
P:618434,618434,N24000946,2025-12,2026-07,8,8,0,3,6,5,2
P:618435,618435,N24000438,2025-12,2026-06,7,7,0,2,6,4,1
P:618436,618436,N24000431,2025-12,2026-07,8,8,0,3,3,5,2
P:618437,618437,N24000583,2025-12,2026-07,8,8,0,,,5,2
P:618438,618438,N24000582,2025-12,2026-07,8,8,0,3,3,5,2
P:618439,618439,N24000319,2026-01,2026-06,6,6,0,5,5,3,0
P:618440,618440,N24000320,2026-01,2026-07,7,7,0,5,6,4,1
P:618441,618441,N24000320,2025-12,2026-07,8,8,0,6,7,5,2
P:618442,618442,N24000319,2026-01,2026-07,7,7,0,5,5,4,1
P:618443,618443,N24000319,2026-01,2026-06,6,6,0,5,5,3,0
P:618444,618444,N24000319,2026-01,2026-06,6,6,0,5,5,3,0
P:618445,618445,,2026-02,2026-07,6,6,0,,,3,0
P:618446,618446,N24001337,2025-12,2026-07,8,8,0,3,5,5,2
P:618447,618447,N24001362,2025-12,2026-07,8,8,0,1,6,5,2
P:618448,618448,N24001338,2025-12,2026-07,8,8,0,3,6,5,2
P:618449,618449,N24001336,2025-12,2026-07,8,8,0,3,4,5,2
P:618450,618450,N24001327,2025-12,2026-07,8,8,0,3,5,5,2
P:618452,618452,N24002204,2026-01,2026-07,7,7,0,2,2,4,1
P:618454,618454,N24002030,2026-02,2026-07,6,6,0,,,3,0
P:618455,618455,N24002030,2025-12,2026-07,7,6,1,3,3,4,1
P:618456,618456,N24001568,2025-12,2026-05,6,6,0,,,3,0
P:618457,618457,N24001567,2025-12,2026-07,8,8,0,3,7,5,2
P:618458,618458,N24001612,2025-12,2026-07,8,8,0,3,7,5,2
P:618459,618459,N24001515,2025-12,2026-07,8,8,0,3,6,5,2
P:618460,618460,N24001519,2025-12,2026-06,7,7,0,3,6,4,1
P:618461,618461,N24001518,2025-12,2026-02,3,3,0,,,0,0
P:618462,618462,N24001520,2025-12,2026-07,8,8,0,3,7,5,2
P:618463,618463,N24000834,2025-12,2026-07,8,8,0,3,7,5,2
P:618464,618464,,2026-02,2026-05,4,4,0,1,2,1,0
P:618465,618465,N24001789,2025-12,2026-05,6,6,0,3,4,3,0
P:618466,618466,,2026-02,2026-06,5,5,0,1,1,2,0
P:618467,618467,,2026-02,2026-07,6,6,0,1,3,3,0
P:618468,618468,N24001504,2025-12,2026-05,6,6,0,3,3,3,0
P:618469,618469,N24001506,2025-12,2026-07,8,8,0,3,7,5,2
P:618470,618470,N24001507,2025-12,2026-07,8,8,0,3,7,5,2
P:618471,618471,N24001521,2025-12,2026-07,8,8,0,3,7,5,2
P:618472,618472,N24001508,2025-12,2026-07,8,8,0,3,7,5,2
P:618473,618473,N24001608,2025-12,2026-07,8,8,0,3,7,5,2
P:618475,618475,N24001985,2025-12,2026-07,8,8,0,4,5,5,2
P:618476,618476,N24001821,2025-12,2026-07,8,8,0,3,5,5,2
P:618477,618477,N24001720,2025-12,2026-07,8,8,0,3,6,5,2
